survey,village,adjmatrix_key,HHnum_in_village,hhid,hohreligion,castesubcaste,rooftype1,rooftype2,rooftype3,rooftype4,rooftype5,rooftypeoth,room_no,bed_no,electricity,latrine,ownrent,hhSurveyed,leader
2016-07-17,62,163,163,62163,HINDUISM,OBC,0,0,0,0,0,MUD HOUSE,2,0,"Yes, Private",None,RENTED,0,0
2016-07-14,62,164,164,62164,HINDUISM,OBC,0,1,0,0,0,,1,1,"Yes, Private",None,RENTED,0,0
2016-07-15,62,165,165,62165,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",Owned,RENTED,1,0
2016-07-15,62,166,166,62166,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",Owned,RENTED,1,0
2016-07-14,62,167,167,62167,HINDUISM,OBC,0,0,0,0,1,,3,2,"Yes, Private",Owned,RENTED,1,0
2016-07-14,62,168,168,62168,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-12,62,169,169,62169,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-13,62,170,170,62170,HINDUISM,GENERAL,0,0,1,0,0,,4,2,"Yes, Private",Owned,RENTED,0,0
2016-07-15,62,171,171,62171,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Government",None,RENTED,1,0
2016-07-16,62,172,172,62172,HINDUISM,OBC,0,0,1,0,0,,4,0,"Yes, Private",None,RENTED,1,1
2016-07-14,62,173,173,62173,HINDUISM,OBC,0,0,1,0,0,,1,0,"Yes, Private",Owned,RENTED,1,0
2016-07-09,62,174,174,62174,HINDUISM,OBC,0,0,1,0,0,,2,2,"Yes, Private",Owned,RENTED,0,0
2016-07-16,62,175,175,62175,HINDUISM,OBC,0,0,1,0,0,,4,2,"Yes, Private",Owned,RENTED,1,0
2016-07-15,62,176,176,62176,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-15,62,177,177,62177,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,3,0,"Yes, Private",None,RENTED,1,0
2016-07-16,62,178,178,62178,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,3,0,"Yes, Private",None,RENTED,0,0
2016-07-14,62,179,179,62179,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,2,0,"Yes, Government",None,RENTED,1,0
2016-07-12,62,180,180,62180,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,3,0,"Yes, Government",None,RENTED,0,0
2016-07-18,62,181,181,62181,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,3,0,"Yes, Private",None,RENTED,0,0
2016-07-17,62,182,182,62182,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,3,0,"Yes, Government",Owned,RENTED,1,0
2016-07-17,62,183,183,62183,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,3,1,"Yes, Private",None,RENTED,1,0
2016-07-15,62,184,184,62184,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",Owned,RENTED,1,0
2016-07-12,62,185,185,62185,HINDUISM,OBC,0,0,1,0,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-13,62,186,186,62186,HINDUISM,OBC,0,0,0,0,1,,4,2,"Yes, Private",None,RENTED,0,0
2016-07-14,62,187,187,62187,HINDUISM,OBC,0,0,0,1,0,,4,2,"Yes, Private",Owned,RENTED,1,1
2016-07-18,62,188,188,62188,HINDUISM,,0,0,0,1,0,,1,0,"Yes, Government",None,LEASED,0,0
2016-07-16,62,189,189,62189,HINDUISM,OBC,0,0,0,0,1,,6,8,"Yes, Private",Owned,RENTED,0,0
2016-07-11,62,190,190,62190,HINDUISM,OBC,0,0,1,0,0,,2,2,"Yes, Private",Owned,RENTED,0,0
2016-07-10,63,1,1,63001,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-11,63,2,2,63002,HINDUISM,OBC,0,0,1,0,0,,4,3,"Yes, Government",None,RENTED,0,1
2016-07-11,63,3,3,63003,HINDUISM,OBC,0,0,1,0,0,,4,1,"Yes, Private",Owned,RENTED,0,0
2016-07-16,63,4,4,63004,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-10,63,5,5,63005,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",None,RENTED,0,1
2016-07-13,63,6,6,63006,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",Owned,RENTED,1,0
2016-07-14,63,7,7,63007,HINDUISM,OBC,0,0,0,1,0,,4,1,No,None,RENTED,1,0
2016-07-16,63,8,8,63008,HINDUISM,OBC,0,0,0,1,0,,1,1,"Yes, Private",Owned,RENTED,1,0
2016-07-15,63,9,9,63009,HINDUISM,OBC,0,0,0,0,1,,3,1,"Yes, Private",Owned,RENTED,1,1
2016-07-11,63,10,10,63010,HINDUISM,OBC,0,0,0,0,1,,4,2,"Yes, Private",Owned,RENTED,1,0
2016-07-11,63,11,11,63011,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,0,1
2016-07-14,63,12,12,63012,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,1,1
2016-07-16,63,13,13,63013,HINDUISM,OBC,0,0,0,0,0,WOOD & MUD,1,0,No,None,RENTED,1,0
2016-07-15,63,14,14,63014,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-09,63,15,15,63015,HINDUISM,OBC,0,0,0,1,0,,3,2,"Yes, Private",Owned,RENTED,0,0
2016-07-12,63,16,16,63016,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-13,63,17,17,63017,HINDUISM,OBC,0,0,1,0,0,,1,1,"Yes, Private",Owned,RENTED,0,0
2016-07-10,63,18,18,63018,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",Owned,RENTED,1,0
2016-07-13,63,19,19,63019,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,1,0,"Yes, Government",None,RENTED,0,0
2016-07-17,63,20,20,63020,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-15,63,21,21,63021,HINDUISM,OBC,0,0,0,0,0,MUD,1,0,No,None,RENTED,1,0
2016-07-14,63,22,22,63022,HINDUISM,OBC,0,0,1,0,0,,3,0,"Yes, Private",None,RENTED,1,0
2016-07-11,63,23,23,63023,HINDUISM,OBC,0,0,1,0,0,,4,0,"Yes, Private",None,RENTED,1,0
2016-07-13,63,24,24,63024,HINDUISM,OBC,0,0,0,1,0,,3,0,"Yes, Private",None,RENTED,0,1
2016-07-14,63,25,25,63025,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",Owned,RENTED,1,0
2016-07-16,63,26,26,63026,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,1,0
2016-07-10,63,27,27,63027,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,3,0,"Yes, Private",None,RENTED,0,0
2016-07-09,63,28,28,63028,HINDUISM,OBC,0,0,0,0,0,MUD,1,1,"Yes, Private",None,RENTED,1,1
2016-07-17,63,29,29,63029,HINDUISM,OBC,0,0,0,0,0,MUD,2,1,"Yes, Private",None,RENTED,1,0
2016-07-12,63,30,30,63030,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",None,RENTED,0,0
2016-07-13,63,31,31,63031,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-15,63,32,32,63032,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-18,63,33,33,63033,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,1,0
2016-07-17,63,34,34,63034,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,1,0
2016-07-13,63,35,35,63035,HINDUISM,OBC,0,1,0,0,0,,3,0,"Yes, Private",Owned,RENTED,0,1
2016-07-13,63,36,36,63036,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,3,1,"Yes, Private",None,RENTED,0,0
2016-07-10,63,37,37,63037,HINDUISM,OBC,0,0,0,0,0,WOOD & MUD,2,0,"Yes, Private",None,RENTED,1,0
2016-07-09,63,38,38,63038,HINDUISM,OBC,0,0,0,0,0,WOOD & MUD,2,2,"Yes, Private",None,RENTED,0,0
2016-07-16,63,39,39,63039,HINDUISM,OBC,0,0,0,0,0,WOOD & MUD,1,0,No,None,GIVEN BY GOVERNMENT,1,0
2016-07-16,63,40,40,63040,HINDUISM,OBC,0,0,0,0,0,MUD,1,0,No,None,RENTED,1,0
2016-07-09,63,41,41,63041,HINDUISM,OBC,0,1,0,0,0,,4,1,"Yes, Private",None,RENTED,0,1
2016-07-12,63,42,42,63042,HINDUISM,OBC,0,1,0,0,0,,6,2,"Yes, Private",Owned,RENTED,1,1
2016-07-15,63,43,43,63043,HINDUISM,OBC,0,0,0,1,0,,3,1,"Yes, Private",None,RENTED,0,0
2016-07-14,63,44,44,63044,HINDUISM,OBC,0,0,0,0,0,MUD,2,0,"Yes, Government",None,GIVEN BY GOVERNMENT,0,0
2016-07-18,63,45,45,63045,HINDUISM,OBC,0,0,0,0,0,WOOD & MUD,4,0,"Yes, Government",None,RENTED,0,0
2016-07-14,63,46,46,63046,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,2,0,"Yes, Private",None,RENTED,1,0
2016-07-17,63,47,47,63047,HINDUISM,OBC,0,0,1,0,0,,4,1,"Yes, Private",Owned,RENTED,0,1
2016-07-17,63,48,48,63048,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-18,63,49,49,63049,HINDUISM,OBC,0,0,1,0,0,,4,1,"Yes, Private",Owned,RENTED,0,0
2016-07-14,63,50,50,63050,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",None,RENTED,0,0
2016-07-14,63,51,51,63051,HINDUISM,OBC,0,0,0,0,0,WOOD & MUD,2,0,"Yes, Private",None,RENTED,0,0
2016-07-15,63,52,52,63052,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,1,1
2016-07-09,63,53,53,63053,HINDUISM,OBC,0,0,0,0,0,MUD,1,0,"Yes, Private",None,RENTED,0,0
2016-07-12,63,54,54,63054,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,3,1,"Yes, Government",None,RENTED,0,0
2016-07-10,63,55,55,63055,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-16,63,56,56,63056,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",None,NA,1,0
2016-07-10,63,57,57,63057,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,5,0,No,None,RENTED,0,0
2016-07-16,63,58,58,63058,HINDUISM,OBC,0,0,0,0,0,WOOD & MUD,2,0,"Yes, Private",None,RENTED,1,0
2016-07-18,63,59,59,63059,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-09,63,60,60,63060,HINDUISM,OBC,0,1,0,0,0,,2,0,No,None,RENTED,0,0
2016-07-12,63,61,61,63061,HINDUISM,OBC,0,1,0,0,0,,1,1,"Yes, Private",None,RENTED,1,0
2016-07-12,63,62,62,63062,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-10,63,63,63,63063,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,2,0,"Yes, Private",None,GIVEN BY GOVERNMENT,1,0
2016-07-13,63,64,64,63064,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,1,0,"Yes, Private",None,RENTED,1,0
2016-07-18,63,65,65,63065,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,2,1,"Yes, Private",None,RENTED,0,1
2016-07-12,63,66,66,63066,HINDUISM,OBC,0,1,0,0,0,,1,2,"Yes, Private",None,RENTED,0,1
2016-07-13,63,67,67,63067,HINDUISM,OBC,0,0,0,0,1,,4,3,"Yes, Private",Owned,RENTED,1,0
2016-07-12,63,68,68,63068,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,2,0,"Yes, Private",None,RENTED,0,0
2016-07-14,63,69,69,63069,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,2,0,"Yes, Private",None,RENTED,0,0
2016-07-18,63,70,70,63070,HINDUISM,OBC,0,0,1,0,0,,3,0,"Yes, Private",Owned,RENTED,1,1
2016-07-15,63,71,71,63071,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,2,0,"Yes, Private",None,RENTED,1,0
2016-07-12,63,72,72,63072,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,2,1,"Yes, Private",None,RENTED,1,0
2016-07-16,63,73,73,63073,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,2,0,"Yes, Government",None,RENTED,0,0
2016-07-10,63,74,74,63074,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,2,0,"Yes, Government",None,RENTED,0,0
2016-07-10,63,75,75,63075,HINDUISM,OBC,0,0,0,0,0,MUD,2,1,"Yes, Private",None,RENTED,0,1
2016-07-12,63,76,76,63076,HINDUISM,OBC,0,0,0,1,0,,1,0,No,None,RENTED,1,0
2016-07-11,63,77,77,63077,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-12,63,78,78,63078,HINDUISM,OBC,0,0,1,0,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-12,63,79,79,63079,HINDUISM,OBC,0,0,1,0,0,,1,1,"Yes, Private",None,RENTED,0,0
2016-07-12,63,80,80,63080,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,1,0
2016-07-09,63,81,81,63081,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",None,RENTED,1,0
2016-07-11,63,82,82,63082,HINDUISM,OBC,0,0,1,0,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-10,63,83,83,63083,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-11,63,84,84,63084,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Government",None,RENTED,0,0
2016-07-14,63,85,85,63085,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,1,0
2016-07-13,63,86,86,63086,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-18,63,87,87,63087,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-13,63,88,88,63088,HINDUISM,OBC,0,0,0,0,1,,5,2,"Yes, Private",Owned,RENTED,1,0
2016-07-15,63,89,89,63089,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-14,63,90,90,63090,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Government",Owned,RENTED,1,0
2016-07-16,63,91,91,63091,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,2,0,"Yes, Government",None,RENTED,0,0
2016-07-12,63,92,92,63092,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,1,0,"Yes, Government",None,RENTED,0,0
2016-07-18,63,93,93,63093,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,1,1,"Yes, Government",None,RENTED,0,0
2016-07-11,63,94,94,63094,HINDUISM,OBC,0,0,0,0,0,MUD,1,0,"Yes, Private",None,RENTED,1,0
2016-07-11,63,95,95,63095,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-09,63,96,96,63096,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,2,1,"Yes, Private",None,RENTED,1,0
2016-07-18,63,97,97,63097,HINDUISM,OBC,0,0,0,0,0,MUD & WOOD,1,0,"Yes, Government",None,RENTED,0,0
2016-07-10,63,98,98,63098,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,1,1
2016-07-11,63,99,99,63099,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Government",None,RENTED,1,1
2016-07-11,63,100,100,63100,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-11,63,101,101,63101,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,No,None,RENTED,0,0
2016-07-13,63,102,102,63102,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,No,None,RENTED,1,1
2016-07-11,63,103,103,63103,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,No,None,RENTED,1,0
2016-07-16,63,104,104,63104,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-12,63,105,105,63105,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,3,0,"Yes, Government",None,RENTED,1,1
2016-07-18,63,106,106,63106,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-10,63,107,107,63107,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-18,63,108,108,63108,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,1,"Yes, Private",None,RENTED,1,0
2016-07-09,63,109,109,63109,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",None,RENTED,1,0
2016-07-14,63,110,110,63110,HINDUISM,OBC,0,0,1,0,0,,1,0,"Yes, Private",None,RENTED,1,0
2016-07-18,63,111,111,63111,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,3,0,"Yes, Government",None,RENTED,1,0
2016-07-12,63,112,112,63112,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-15,63,113,113,63113,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,3,0,"Yes, Government",None,RENTED,1,0
2016-07-14,63,114,114,63114,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,0,1
2016-07-13,63,115,115,63115,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,0,1
2016-07-14,63,116,116,63116,HINDUISM,OBC,0,0,0,0,0,MUD,2,2,"Yes, Private",None,RENTED,1,0
2016-07-10,63,117,117,63117,HINDUISM,OBC,0,0,1,0,0,,3,0,"Yes, Private",None,RENTED,1,0
2016-07-13,63,118,118,63118,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,2,0,No,Owned,RENTED,1,1
2016-07-11,63,119,119,63119,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-14,63,120,120,63120,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-13,63,121,121,63121,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,1,No,None,RENTED,0,0
2016-07-13,63,122,122,63122,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,1,"Yes, Private",None,RENTED,1,0
2016-07-17,63,123,123,63123,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-13,63,124,124,63124,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,No,None,GIVEN BY GOVERNMENT,1,0
2016-07-11,63,125,125,63125,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,No,None,RENTED,0,0
2016-07-17,63,126,126,63126,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-18,63,127,127,63127,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-15,63,128,128,63128,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-09,63,129,129,63129,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,1,0,No,None,RENTED,1,0
2016-07-16,63,130,130,63130,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-16,63,131,131,63131,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,3,0,"Yes, Government",None,RENTED,1,0
2016-07-16,63,132,132,63132,HINDUISM,OBC,1,0,0,0,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-14,63,133,133,63133,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-09,63,134,134,63134,HINDUISM,OBC,0,0,0,0,1,,1,0,"Yes, Private",None,RENTED,0,1
2016-07-14,63,135,135,63135,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,2,0,"Yes, Private",Owned,RENTED,0,1
2016-07-15,63,136,136,63136,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Government",None,RENTED,1,0
2016-07-14,63,137,137,63137,HINDUISM,OBC,0,0,0,0,1,,8,3,"Yes, Private",Owned,RENTED,1,0
2016-07-09,63,138,138,63138,HINDUISM,OBC,0,0,0,0,1,,5,4,"Yes, Private",Owned,RENTED,0,0
2016-07-18,63,139,139,63139,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",None,RENTED,1,0
2016-07-10,63,140,140,63140,HINDUISM,OBC,0,0,1,0,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-09,63,141,141,63141,HINDUISM,OBC,0,0,0,1,0,,3,1,"Yes, Private",None,RENTED,0,0
2016-07-15,63,142,142,63142,HINDUISM,OBC,0,0,0,0,1,,11,1,"Yes, Private",Owned,RENTED,0,0
2016-07-12,63,143,143,63143,HINDUISM,OBC,0,0,0,0,1,,6,2,"Yes, Private",Owned,RENTED,0,1
2016-07-09,63,144,144,63144,HINDUISM,OBC,0,0,0,0,1,,5,0,"Yes, Private",Owned,RENTED,1,0
2016-07-18,63,145,145,63145,HINDUISM,OBC,0,0,0,0,1,,3,1,"Yes, Private",None,RENTED,1,1
2016-07-09,63,146,146,63146,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",None,RENTED,0,0
2016-07-12,63,147,147,63147,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-09,63,148,148,63148,HINDUISM,OBC,0,0,1,0,0,,4,4,"Yes, Private",Owned,RENTED,0,0
2016-07-15,63,149,149,63149,HINDUISM,OBC,0,0,0,0,1,,3,2,"Yes, Private",Owned,RENTED,1,0
2016-07-16,63,150,150,63150,HINDUISM,OBC,0,0,1,0,0,,4,1,"Yes, Private",Owned,RENTED,0,0
2016-07-16,63,151,151,63151,HINDUISM,OBC,0,0,0,0,1,,4,0,"Yes, Private",Owned,RENTED,0,0
2016-07-12,63,152,152,63152,HINDUISM,OBC,0,0,1,0,0,,4,4,"Yes, Private",Owned,RENTED,0,0
2016-07-16,63,153,153,63153,HINDUISM,OBC,0,0,0,0,1,,5,6,"Yes, Private",Owned,RENTED,1,0
2016-07-16,63,154,154,63154,HINDUISM,OBC,0,0,1,0,0,,3,0,"Yes, Private",None,RENTED,0,0
2016-07-14,63,155,155,63155,HINDUISM,OBC,0,0,1,0,0,,3,0,"Yes, Private",None,RENTED,0,0
2016-07-18,63,156,156,63156,HINDUISM,OBC,0,0,0,0,1,,4,2,"Yes, Private",Owned,RENTED,1,0
2016-07-13,63,157,157,63157,HINDUISM,OBC,0,0,1,0,0,,4,2,"Yes, Private",Owned,RENTED,1,1
2016-07-15,63,158,158,63158,HINDUISM,OBC,0,0,0,0,1,,4,1,"Yes, Private",Owned,RENTED,1,0
2016-07-14,63,159,159,63159,HINDUISM,OBC,0,0,0,0,1,,2,0,"Yes, Private",Owned,RENTED,1,0
2016-07-14,63,160,160,63160,HINDUISM,OBC,0,0,1,0,0,,3,0,"Yes, Private",None,RENTED,1,0
2016-07-15,63,161,161,63161,HINDUISM,OBC,0,0,0,0,0,MUD,1,0,No,None,RENTED,0,0
2016-07-18,64,1,1,64001,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,1,0
2016-07-16,64,2,2,64002,HINDUISM,OBC,0,0,0,0,1,,2,1,"Yes, Private",Owned,RENTED,1,1
2016-07-18,64,3,3,64003,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-12,64,4,4,64004,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-15,64,5,5,64005,HINDUISM,GENERAL,0,0,0,1,0,,2,1,"Yes, Private",None,RENTED,1,1
2016-07-13,64,6,6,64006,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",None,RENTED,0,0
2016-07-12,64,7,7,64007,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",None,LEASED,0,0
2016-07-13,64,8,8,64008,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,No,None,RENTED,0,0
2016-07-16,64,9,9,64009,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,2,0,"Yes, Private",Owned,RENTED,1,0
2016-07-13,64,10,10,64010,ISLAM,MINORITY,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-15,64,11,11,64011,HINDUISM,OBC,0,0,0,1,0,,1,2,"Yes, Private",Owned,RENTED,0,1
2016-07-10,64,12,12,64012,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-15,64,13,13,64013,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-13,64,14,14,64014,HINDUISM,SCHEDULE CASTE,1,0,0,0,0,,1,0,No,None,RENTED,0,0
2016-07-17,64,15,15,64015,HINDUISM,OBC,0,0,0,0,0,MUD,1,0,"Yes, Private",None,RENTED,0,0
2016-07-10,64,16,16,64016,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,1,"Yes, Private",None,RENTED,1,0
2016-07-09,64,17,17,64017,HINDUISM,OBC,0,0,1,0,0,,4,0,"Yes, Private",None,RENTED,0,0
2016-07-15,64,18,18,64018,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,No,None,RENTED,0,0
2016-07-14,64,19,19,64019,HINDUISM,OBC,0,0,1,0,0,,1,0,"Yes, Private",None,RENTED,1,0
2016-07-09,64,20,20,64020,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,3,1,"Yes, Government",None,RENTED,0,0
2016-07-16,64,21,21,64021,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-18,64,22,22,64022,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-11,64,23,23,64023,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,1,0,"Yes, Private",None,GIVEN BY GOVERNMENT,0,0
2016-07-16,64,24,24,64024,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,1,No,None,RENTED,1,0
2016-07-16,64,25,25,64025,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-10,64,26,26,64026,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,1,1
2016-07-16,64,27,27,64027,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,3,0,"Yes, Private",None,RENTED,0,0
